filename,words
3436.png,.51.9016253;118103;2812812224384169;80-
3437.png,.51.9016253;118103;2812812224384169;80-
3438.png,.51.9016253;118103;2812812224384169;80-
3439.png,.58.5265980;116902;5370723473762355;54-
3440.png,.58.5265980;116902;5370723473762355;54-
3441.png,.58.5265980;116902;5370723473762355;54-
3442.png,.58.5265980;116902;5370723473762355;54-
3443.png,.58.5265980;116902;5370723473762355;54-
3444.png,.58.5265980;116902;5370723473762355;54-
3445.png,.58.5265980;116902;5370723473762355;54-
3446.png,.58.5265980;116902;5370723473762355;54-
3447.png,.27.6835580;250074;8061098369784210;77-
3448.png,.27.6835580;250074;8061098369784210;77-
3449.png,.27.6835580;250074;8061098369784210;77-
3450.png,.27.6835580;250074;8061098369784210;77-
3451.png,.27.6835580;250074;8061098369784210;77-
3452.png,.92.7480761;073703;8158462756746891;62-
3453.png,.92.7480761;073703;8158462756746891;62-
3454.png,.92.7480761;073703;8158462756746891;62-
3455.png,.92.7480761;073703;8158462756746891;62-
3456.png,.92.7480761;073703;8158462756746891;62-
3457.png,.49.6190735;072274;5349396143893272;51-
3458.png,.49.6190735;072274;5349396143893272;51-
3459.png,.49.6190735;072274;5349396143893272;51-
3460.png,.49.6190735;072274;5349396143893272;51-
3461.png,.49.6190735;072274;5349396143893272;51-
3462.png,.49.6190735;072274;5349396143893272;51-
3463.png,.49.6190735;072274;5349396143893272;51-
3464.png,.49.6190735;072274;5349396143893272;51-
3465.png,.60.8465867;307003;3664865693820823;44-
3466.png,.60.8465867;307003;3664865693820823;44-
3467.png,.60.8465867;307003;3664865693820823;44-
3468.png,.60.8465867;307003;3664865693820823;44-
3469.png,.60.8465867;307003;3664865693820823;44-
3470.png,.26.4492486;042096;1490987680641143;55-
3471.png,.26.4492486;042096;1490987680641143;55-
3472.png,.26.4492486;042096;1490987680641143;55-
3473.png,.26.4492486;042096;1490987680641143;55-
3474.png,.26.4492486;042096;1490987680641143;55-
3475.png,.44.8388313;509702;1411229743226832;76-
3476.png,.44.8388313;509702;1411229743226832;76-
3477.png,.44.8388313;509702;1411229743226832;76-
3478.png,.44.8388313;509702;1411229743226832;76-
3479.png,.44.8388313;509702;1411229743226832;76-
3480.png,.44.8388313;509702;1411229743226832;76-
3481.png,.44.8388313;509702;1411229743226832;76-
3482.png,.44.8388313;509702;1411229743226832;76-
3483.png,.23.6303869;516884;4928712255451291;95-
3484.png,.23.6303869;516884;4928712255451291;95-
3485.png,.23.6303869;516884;4928712255451291;95-
3486.png,.23.6303869;516884;4928712255451291;95-
3487.png,.23.6303869;516884;4928712255451291;95-
3488.png,017.1367949;249564;6902513085460440;75-
3489.png,017.1367949;249564;6902513085460440;75-
3490.png,017.1367949;249564;6902513085460440;75-
3491.png,017.1367949;249564;6902513085460440;75-
3492.png,017.1367949;249564;6902513085460440;75-
3493.png,.02.5445438;670424;5547338734880234;19-
3494.png,.02.5445438;670424;5547338734880234;19-
3495.png,.02.5445438;670424;5547338734880234;19-
3496.png,.02.5445438;670424;5547338734880234;19-
3497.png,.02.5445438;670424;5547338734880234;19-
3498.png,.02.5445438;670424;5547338734880234;19-
3499.png,.02.5445438;670424;5547338734880234;19-
3500.png,.02.5445438;670424;5547338734880234;19-
3501.png,.45.9611395;108384;9300008012302886;27-
3502.png,.45.9611395;108384;9300008012302886;27-
3503.png,.45.9611395;108384;9300008012302886;27-
3504.png,.45.9611395;108384;9300008012302886;27-
3505.png,.45.9611395;108384;9300008012302886;27-
3506.png,.82.7491951;586491;1542421047527318;05-
3507.png,.82.7491951;586491;1542421047527318;05-
3508.png,.82.7491951;586491;1542421047527318;05-
3509.png,.82.7491951;586491;1542421047527318;05-
3510.png,.82.7491951;586491;1542421047527318;05-
3511.png,.54.0424642;637924;3053068966406750;76-
3512.png,.54.0424642;637924;3053068966406750;76-
3513.png,.54.0424642;637924;3053068966406750;76-
3514.png,.54.0424642;637924;3053068966406750;76-
3515.png,.54.0424642;637924;3053068966406750;76-
3516.png,.54.0424642;637924;3053068966406750;76-
3517.png,.54.0424642;637924;3053068966406750;76-
3518.png,.54.0424642;637924;3053068966406750;76-
3519.png,.81.5597875;052795;6522871332006088;83-
3520.png,.81.5597875;052795;6522871332006088;83-
3521.png,.81.5597875;052795;6522871332006088;83-
3522.png,.81.5597875;052795;6522871332006088;83-
3523.png,.81.5597875;052795;6522871332006088;83-
3524.png,.60.3037453;883671;6532439009291804;81-
3525.png,.60.3037453;883671;6532439009291804;81-
3526.png,.60.3037453;883671;6532439009291804;81-
3527.png,.60.3037453;883671;6532439009291804;81-
3528.png,.60.3037453;883671;6532439009291804;81-
3529.png,.62.7818039;595125;9236381924381895;59-
3530.png,.62.7818039;595125;9236381924381895;59-
3531.png,.62.7818039;595125;9236381924381895;59-
3532.png,.62.7818039;595125;9236381924381895;59-
3533.png,.62.7818039;595125;9236381924381895;59-
3534.png,.62.7818039;595125;9236381924381895;59-
3535.png,.62.7818039;595125;9236381924381895;59-
3536.png,.62.7818039;595125;9236381924381895;59-
3537.png,.33.7877947;569940;6731992198430946;25-
3538.png,.33.7877947;569940;6731992198430946;25-
3539.png,.33.7877947;569940;6731992198430946;25-
3540.png,.33.7877947;569940;6731992198430946;25-
3541.png,.33.7877947;569940;6731992198430946;25-
3542.png,.00.7425975;541961;5129314046273025;71-
3543.png,.00.7425975;541961;5129314046273025;71-
3544.png,.00.7425975;541961;5129314046273025;71-
3545.png,.00.7425975;541961;5129314046273025;71-
3546.png,.00.7425975;541961;5129314046273025;71-
3547.png,.92.3329619;188088;4324839307057251;90-
3548.png,.92.3329619;188088;4324839307057251;90-
3549.png,.92.3329619;188088;4324839307057251;90-
3550.png,.92.3329619;188088;4324839307057251;90-
3551.png,.92.3329619;188088;4324839307057251;90-
3552.png,.92.3329619;188088;4324839307057251;90-
3553.png,.92.3329619;188088;4324839307057251;90-
3554.png,.92.3329619;188088;4324839307057251;90-
3555.png,.03.1214140;676794;6867088486683324;04-
3556.png,.03.1214140;676794;6867088486683324;04-
3557.png,.03.1214140;676794;6867088486683324;04-
3558.png,.03.1214140;676794;6867088486683324;04-
3559.png,.03.1214140;676794;6867088486683324;04-
3560.png,.43.4017482;020030;8127422764919939;19-
3561.png,.43.4017482;020030;8127422764919939;19-
3562.png,.43.4017482;020030;8127422764919939;19-
3563.png,.43.4017482;020030;8127422764919939;19-
3564.png,.43.4017482;020030;8127422764919939;19-
3565.png,.33.3644673;701701;2175548144014674;52-
3566.png,.33.3644673;701701;2175548144014674;52-
3567.png,.33.3644673;701701;2175548144014674;52-
3568.png,.33.3644673;701701;2175548144014674;52-
3569.png,.33.3644673;701701;2175548144014674;52-
3570.png,.33.3644673;701701;2175548144014674;52-
3571.png,.33.3644673;701701;2175548144014674;52-
3572.png,.33.3644673;701701;2175548144014674;52-
3573.png,005.4828444;696795;6495031423678099;02-
3574.png,005.4828444;696795;6495031423678099;02-
3575.png,005.4828444;696795;6495031423678099;02-
3576.png,005.4828444;696795;6495031423678099;02-
3577.png,005.4828444;696795;6495031423678099;02-
3578.png,.28.7443344;007830;8445539033030340;54-
3579.png,.28.7443344;007830;8445539033030340;54-
3580.png,.28.7443344;007830;8445539033030340;54-
3581.png,.28.7443344;007830;8445539033030340;54-
3582.png,.28.7443344;007830;8445539033030340;54-
3583.png,013.7307645;194207;7174277016268938;67-
3584.png,013.7307645;194207;7174277016268938;67-
3585.png,013.7307645;194207;7174277016268938;67-
3586.png,013.7307645;194207;7174277016268938;67-
3587.png,013.7307645;194207;7174277016268938;67-
3588.png,013.7307645;194207;7174277016268938;67-
3589.png,013.7307645;194207;7174277016268938;67-
3590.png,013.7307645;194207;7174277016268938;67-
3591.png,008.7401926;732095;5978212053917553;07-
3592.png,008.7401926;732095;5978212053917553;07-
3593.png,008.7401926;732095;5978212053917553;07-
3594.png,008.7401926;732095;5978212053917553;07-
3595.png,008.7401926;732095;5978212053917553;07-
3596.png,.59.4656520;404006;8503502540183711;51-
3597.png,.59.4656520;404006;8503502540183711;51-
3598.png,.59.4656520;404006;8503502540183711;51-
3599.png,.59.4656520;404006;8503502540183711;51-
3600.png,.59.4656520;404006;8503502540183711;51-
